images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant
images/screw03c.jpg,screw,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,227,227,84,1033.69120018,8.98027792573E-06,1034.59853063,0.907340073027,,,,z,1,0.883817162481,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/dragonfly02.jpg,dragon fly,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,228,228,29,1035.69457388,8.98027792573E-06,1036.4824934,0.787929141545,,,,z,1,0.767245286028,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/tank.jpg,wallet,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,229,229,237,1037.58597586,9.621726349E-06,1038.93311928,1.34715368075,,,,x,1,1.33405047376,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/pipe.jpg,icecube,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,230,230,188,1040.04058546,9.30100213736E-06,1042.06715911,2.02658422757,,,,x,1,2.01745095081,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/mitten01.jpg,mitten,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,231,231,102,1043.18665728,8.98027792573E-06,1043.93431334,0.747665685602,,,,x,0,0.733777986025,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/glasses01b.jpg,calculator,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,232,232,142,1045.02613521,8.98027792573E-06,1045.78479213,0.758666862966,,,,x,1,0.750441557728,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/licenseplate.jpg,license plate,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,233,233,40,1046.90031075,9.62184276432E-06,1047.68529532,0.784995152266,,,,z,1,0.767113468261,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/highlighter03b.jpg,coin,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,234,234,156,1048.78591499,8.98027792573E-06,1049.65248198,0.866576607106,,,,x,1,0.850459550391,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/mushroom01.jpg,shower head,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,235,235,222,1050.76777897,9.621726349E-06,1051.43627698,0.668508267845,,,,x,1,0.650409132359,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/snowman.jpg,globe,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,236,236,180,1052.54636348,9.30100213736E-06,1053.53682898,0.990475759842,,,,x,1,0.967160037486,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/backpack01b.jpg,swallow,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,237,237,228,1054.66799415,8.98027792573E-06,1055.42066474,0.752680857549,,,,x,1,0.733779589646,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
,,,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
